Date,AAPL,JPM,QQQ,SPY,XOM
2010-01-04,,,,,
2010-01-05,0.001727440366101618,0.019184589676329633,,0.0026436443577839697,0.003896939093485763
2010-01-06,-0.016033853359374906,0.005479504439806604,,0.0007036682508516634,0.00860583186004682
2010-01-07,-0.0018505142885369974,0.0196148882421463,,0.0042125308738052425,-0.0031463336854602453
2010-01-08,0.006625995430375786,-0.002458143048672312,,0.0033221446888749284,-0.004020206884463473
2010-01-11,-0.008860570904219767,-0.003363358779105763,,0.0013956608028147244,0.011157403319528303
2010-01-12,-0.01144034581002229,-0.02363206205374624,,-0.009370104445090455,-0.004990823133011801
2010-01-13,0.01400692619799182,0.017324270041009004,,0.00841080798050342,-0.0040112701159200626
2010-01-14,-0.005808219512817958,0.009894396543197459,,0.002700828965574331,0.00014381544395769552
2010-01-15,-0.016853157313671874,-0.022859495384635053,,-0.011287651874882343,-0.008214246357525212
2010-01-19,0.043287788150518036,-0.009199497755810526,,0.012418147123405276,0.0023132522878173134
2010-01-20,-0.01551210240057399,0.002768825586790147,,-0.010220317696147951,-0.018063446897429447
2010-01-21,-0.017437426292636227,-0.06816993669157867,,-0.019416516595636146,-0.0197436709162071
2010-01-22,-0.05087108331947898,-0.034633552280949775,,-0.02254423601644895,-0.009036651930815154
2010-01-25,0.026547259354917196,0.0012758977117801606,,0.005114754889595119,-0.0037895332809463333
2010-01-26,0.014034281187534692,-0.019833480631551215,,-0.004199226637983777,0.0010627162598386697
2010-01-27,0.009376062946922614,0.022889271597432703,,0.0047454173225238705,-0.005781242588427826
2010-01-28,-0.04220011844757399,0.003806255201616704,,-0.011538540452922241,-0.008888778560968813
2010-01-29,-0.03695319261651697,-0.013771579061566452,,-0.010927949900064071,-0.008192527927052495
2010-02-01,0.013806347342687264,0.017563979442512867,,0.015431236669360082,0.026798855386392262
2010-02-02,0.0057861154365257406,0.02294946090801009,,0.012030828379865355,0.011717421054512123
2010-02-03,0.01705967526232599,-0.006432383679669584,,-0.0049955746962391245,-0.005390759818813429
2010-02-04,-0.036704292746977396,-0.049348965337767225,,-0.03135198751687618,-0.028634422663505354
2010-02-05,0.01760011688348806,-0.001304229676684976,,0.002064801055104759,0.0012350476787919007
2010-02-08,-0.006879284655476825,-0.015789754550354473,,-0.007245389841597394,-0.0004657325265067236
2010-02-09,0.010607114060113831,0.018136621824349497,,0.012481633563742989,0.013122421526736261
2010-02-10,-0.005468458577450486,0.012425746459454157,,-0.0019602020733993086,-0.005382700111708605
2010-02-11,0.018030076276825957,0.003851286400369691,,0.010411788814963074,0.0059960311164544144
2010-02-12,0.008570424624088746,-0.0017953184477437212,,-0.0008325202085561756,-0.00676752669439562
2010-02-16,0.014958743935168606,0.0283491300840506,,0.015612432072262372,0.022583195760890185
2010-02-17,-0.004187368433858918,-0.0007487966399470913,,0.0047272351595442075,-0.007876830947763924
2010-02-18,0.0018742910238784827,0.009197925740305646,,0.005877448293428955,0.0030365423394305147
2010-02-19,-0.0062284970149313335,-0.009447816124097397,,0.0020718938238939444,-0.0013651823371567673
2010-02-22,-0.006217317324044513,0.02027750509230586,,0.000179882660800601,-0.0071606289438781445
2010-02-23,-0.01690716649200441,-0.02403193813237925,,-0.012218615339351757,-0.007058747305455082
2010-02-24,0.018103777640239516,0.02403193813237925,,0.009155560292008147,0.009349728826443027
2010-02-25,0.006655736320505756,-0.0051541597162061414,,-0.0013545113999846592,-0.006274690321484311
2010-02-26,0.012886751585158285,0.032202533612429196,,0.0006322115704167075,-0.0021515017506161804
2010-03-01,0.021131687348813433,-0.0033416569884732183,,0.010331018451558371,0.0061352105511125465
2010-03-02,-0.0006695490961181605,-0.0050325538682716164,,0.0027665451132747876,0.0013750918815267354
2010-03-03,0.002295132675302458,-0.0021646746900634284,,0.0008910512360484901,-0.0009163063205077648
2010-03-04,0.006571040786630622,0.009346669327722434,,0.003022928919184764,-0.0004587855610189706
2010-03-05,0.03836081351172571,0.021008993524577413,,0.014192407667704465,0.016228259655927335
2010-03-08,0.0005934612075786383,-0.00515213651341373,,0.00017507520935833298,0.00015028185160526064
2010-03-09,0.017824251197162466,-0.003999595069023254,,0.0016611117627256533,0.00450264759327812
2010-03-10,0.008127633781236154,0.011951245834800783,,0.004445790680342121,0.006567528042614956
2010-03-11,0.00293117641414975,0.0058059499458882335,,0.004166372563727094,0.0
2010-03-12,0.004866304995068127,-0.000695111903400214,,8.641204041204276e-05,-0.006268174726403508
2010-03-15,-0.012254953593908713,-0.0018553992808190145,,0.0002599814427757252,-0.007513040106597035
2010-03-16,0.0027215658983346103,0.003939022327384301,,0.007934721608616968,0.004063911542473875
2010-03-17,-0.001471441200449064,0.012639674230137565,,0.00590960549952424,0.011797412051539613
2010-03-18,0.0023618172786938896,-0.0034311793455206185,,-0.000512445654799798,0.00044523387938433245
2010-03-19,-0.010740557940234874,-0.004363173810373322,,-0.005074605855281078,-0.005206908400969823
2010-03-22,0.011185625722771375,0.006651716174974176,,0.005332117288916471,-0.0010447876567085679
2010-03-23,0.01593467690756034,0.019022573071985516,,0.007008274329352915,-0.00029869660122772146
2010-03-24,0.004413315948607721,0.008043056503348911,,-0.004866735441193093,-0.006744317548506906
2010-03-25,-0.011929615893943923,0.0,,-0.0016271476768983106,-0.0030118472659848017
2010-03-26,0.018578011914458514,0.0017781989985459212,,-0.0006003942139711782,0.0036134000265408694
2010-03-29,0.006432297063200032,-0.003560331331908362,,0.006327717275198985,0.011356963464923098
2010-03-30,0.014778783119736794,-0.00626092416998647,,0.0006819317774997558,-0.0037215038879625517
2010-03-31,-0.003610670787798975,0.0038062383243469,,-0.0034133694092428613,-0.0010447349821918195
2010-04-01,0.004119440882310643,0.010680727222418529,,0.006814613055180274,0.009361915744120264
2010-04-05,0.010622677488732801,0.0035351253854503106,,0.008116076550230389,0.008542231642901577
2010-04-06,0.004393065273512242,0.010967416266297825,,0.00235466080597746,-0.004261790855791592
2010-04-07,0.004415549203949043,-0.011408576789271319,,-0.005728450298147614,-0.008281919085084688
2010-04-08,-0.0027057476985141715,0.009662105644248964,,0.0034578737922990044,0.007692520786795942
2010-04-09,0.007638933529737546,0.004795957305664178,,0.006546093917814133,0.01317518790311567
2010-04-12,0.0020663079395581985,0.0034734769601802995,,0.0015877924788112452,-0.0007274074857810398
2010-04-13,0.0005773638316359797,-0.005869234976605853,,0.0007512420671877962,-0.0007277354700181426
2010-04-14,0.013358267567291415,0.039749660965577416,,0.011285750079376378,-0.0007290721325659
2010-04-15,0.013060311316779538,0.0016742085561727293,,0.0008248439040068334,-0.005114287266535289
2010-04-16,-0.006124998454284825,-0.0484235993190234,,-0.016040199890027473,-0.004845695538440609
2010-04-19,-0.0013351096905154236,-0.0035193640291777406,,0.0037628337253572397,0.0044064417316374005
2010-04-20,-0.010088261702568602,0.010737489934782296,,0.008891541385164459,0.010787062605933428
2010-04-21,0.05809439402348504,-0.011618654924357319,,-0.0018216517501734586,-0.0007252923538012546
2010-04-22,0.027583794895573277,-0.013542893338471362,,0.0029790682728680906,-0.0052368241621132405
2010-04-23,0.016229915354180946,0.004460396674904832,,0.00650634829240726,0.009869411131497863
2010-04-26,-0.004923082158307945,-0.023641685733597484,,-0.0037836429808058014,0.0007220411995016995
2010-04-27,-0.028071445618458757,-0.03430213922891445,,-0.02393474824433195,-0.01483039797577268
2010-04-28,-0.0016802325271205731,0.024456707012541656,,0.0075680750538378305,0.013386093824977241
2010-04-29,0.026555738919762373,0.012348808525441957,,0.01232089383140611,-0.0076894810643186595
